data_movimento,codigo_filial,codigo_produto,cc_venda_bruta
2025-09-26,009,1012,365.71
2025-09-05,009,1007,258.79
2025-09-19,009,1001,140.22
2025-09-05,009,1002,359.4
2025-09-04,009,1015,378.59
2025-09-27,009,1004,50.25
2025-09-05,009,1006,358.02
2025-09-04,009,1008,74.36
2025-09-29,009,1011,382.81
2025-09-22,009,1016,415.23
2025-09-11,009,1024,261.92
2025-09-01,009,1011,249.34
2025-09-13,009,1014,44.13
2025-09-01,009,1002,95.49
2025-09-02,009,1024,23.49
2025-09-14,009,1022,40.42
2025-09-08,009,1002,66.43
2025-09-02,009,1018,251.15
2025-09-05,009,1006,152.07
2025-09-02,009,1020,276.58
2025-09-06,009,1016,398.37
2025-09-29,009,1009,46.14
2025-09-27,009,1013,56.88
2025-09-15,009,1022,125.51
2025-09-24,009,1000,38.09
2025-09-29,009,1020,55.86
2025-09-08,009,1016,346.66
2025-09-13,009,1000,303.93
2025-09-04,009,1010,226.4
2025-09-19,009,1018,111.15
2025-09-24,009,1015,217.44
2025-09-02,009,1017,73.77
2025-09-16,009,1010,25.92
2025-09-12,009,1016,445.07
2025-09-01,009,1010,146.49
2025-09-10,009,1003,213.95
2025-09-13,009,1005,137.71
2025-09-21,009,1023,46.32
2025-09-08,009,1018,474.76
2025-09-14,009,1007,102.19
2025-09-02,009,1002,342.63
2025-09-01,009,1001,467.93
2025-10-19,009,1018,217.68
2025-10-21,009,1002,24.71
2025-10-20,009,1012,391.63
2025-10-13,009,1022,389.48
2025-10-15,009,1014,428.84
2025-10-14,009,1013,209.8
2025-10-31,009,1005,165.37
2025-10-12,009,1022,255.92
2025-10-28,009,1018,301.07
2025-10-21,009,1006,77.96
2025-10-01,009,1009,354.49
2025-10-16,009,1008,380.44
2025-10-29,009,1024,24.12
2025-10-14,009,1012,276.53
2025-10-07,009,1016,269.43
2025-10-25,009,1004,545.45
2025-10-14,009,1010,316.53
2025-10-31,009,1014,230.76
2025-10-05,009,1002,261.83
2025-10-30,009,1022,352.47
2025-10-19,009,1019,314.49
2025-10-05,009,1021,64.92
2025-10-13,009,1022,52.1
2025-10-08,009,1018,365.43
2025-10-18,009,1002,299.42
2025-10-08,009,1019,82.89
2025-10-22,009,1007,317.41
2025-10-06,009,1006,376.76
2025-10-05,009,1018,359.9
2025-10-22,009,1012,380.92
2025-10-05,009,1001,266.62
2025-10-07,009,1003,365.64
2025-10-18,009,1018,360.04
2025-10-23,009,1008,465.9
2025-10-03,009,1017,96.05
2025-10-23,009,1007,46.21
2025-10-18,009,1015,177.41
2025-10-04,009,1008,321.24
2025-10-11,009,1007,524.36
2025-11-25,009,1014,353.27
2025-11-01,009,1004,84.34
2025-11-02,009,1023,340.46
2025-11-29,009,1019,198.74
2025-11-07,009,1008,340.27
2025-11-09,009,1024,330.75
2025-11-01,009,1018,420.26
2025-11-03,009,1013,429.26
2025-11-20,009,1012,33.71
2025-11-14,009,1022,142.65
2025-11-10,009,1021,467.44
2025-11-19,009,1009,259.28
2025-11-22,009,1012,643.45
2025-11-15,009,1005,285.12
2025-11-15,009,1019,266.22
2025-11-12,009,1018,263.76
2025-11-20,009,1005,518.57
2025-11-19,009,1021,451.91
2025-11-29,009,1019,124.84
2025-11-17,009,1019,667.04
2025-11-17,009,1001,218.07
2025-11-03,009,1022,154.42
2025-11-15,009,1006,497.17
2025-11-15,009,1007,513.17
2025-11-28,009,1018,408.32
2025-11-25,009,1016,324.32
2025-11-16,009,1013,424.13
2025-11-05,009,1004,549.7
2025-11-21,009,1024,506.88
2025-11-24,009,1013,411.26
2025-12-12,009,1002,137.27
2025-12-06,009,1008,225.32
2025-12-10,009,1011,500.48
2025-12-24,009,1000,104.43
2025-12-05,009,1015,660.12
2025-12-22,009,1013,233.69
2025-12-19,009,1004,389.4
2025-12-30,009,1007,296.74
2025-12-04,009,1021,595.29
2025-12-28,009,1008,259.73
2025-12-14,009,1013,347.7
2025-12-13,009,1021,157.9
2025-12-31,009,1020,184.95
2025-12-14,009,1011,34.0
2025-12-12,009,1010,573.54
2025-12-09,009,1020,108.82
2025-12-09,009,1003,40.48
2025-12-17,009,1012,334.22
2025-12-15,009,1022,221.73
2025-12-08,009,1012,535.38
2025-12-25,009,1017,43.41
2025-12-19,009,1017,624.92
2025-12-26,009,1023,588.56
2025-12-28,009,1012,166.42
2025-12-16,009,1018,404.19
2025-12-10,009,1006,363.05
2025-12-29,009,1001,37.7
2025-12-01,009,1017,518.43
2025-12-15,009,1020,249.57
2025-12-13,009,1006,267.29
2025-12-17,009,1020,494.65
2025-12-21,009,1015,83.25
2025-12-30,009,1020,650.13
2025-12-22,009,1004,339.0
2025-12-18,009,1011,266.42
2025-12-21,009,1018,568.38
2022-05-05,010,1021,206.49
2022-05-11,010,1018,306.38
2022-05-24,010,1020,331.18
2022-05-14,010,1024,265.07
2022-05-08,010,1010,242.7
2022-05-12,010,1020,162.84
2022-05-27,010,1024,73.86
2022-05-30,010,1021,52.61
2022-05-16,010,1023,365.98
2022-05-17,010,1004,237.38
2022-05-18,010,1004,211.79
2022-05-05,010,1021,56.09
2022-05-10,010,1024,407.77
2022-05-22,010,1002,257.0
2022-05-23,010,1020,69.34
2022-05-22,010,1002,390.97
2022-05-07,010,1003,56.24
2022-05-05,010,1013,272.32
2022-05-25,010,1018,311.37
2022-05-27,010,1010,156.25
2022-05-11,010,1001,61.16
2022-05-22,010,1021,212.4
2022-05-26,010,1021,292.55
2022-05-11,010,1015,252.09
2022-05-19,010,1014,321.86
2022-05-24,010,1019,95.53
2022-05-30,010,1016,395.83
2022-05-09,010,1015,155.12
2022-05-05,010,1010,205.36
2022-05-06,010,1003,130.27
2022-05-23,010,1007,284.69
2022-05-01,010,1024,317.4
2022-05-28,010,1011,50.34
2022-05-14,010,1019,224.12
2022-06-28,010,1024,275.11
2022-06-27,010,1012,319.89
2022-06-30,010,1005,294.72
2022-06-22,010,1000,267.65
2022-06-26,010,1000,260.34
2022-06-12,010,1013,273.08
2022-06-12,010,1014,180.47
2022-06-07,010,1024,353.16
2022-06-25,010,1023,416.79
2022-06-09,010,1002,393.12
2022-06-22,010,1024,281.37
2022-06-03,010,1012,297.61
2022-06-03,010,1014,29.58
2022-06-17,010,1001,21.62
2022-06-21,010,1001,279.2
2022-06-09,010,1005,426.93
2022-06-03,010,1013,262.95
2022-06-22,010,1002,261.15
2022-06-17,010,1007,243.66
2022-06-11,010,1023,321.95
2022-06-19,010,1014,249.6
2022-06-06,010,1004,303.26
2022-06-28,010,1019,138.05
2022-06-08,010,1009,44.59
2022-06-22,010,1020,73.12
2022-06-25,010,1021,88.26
2022-07-18,010,1000,189.8
2022-07-22,010,1011,305.88
2022-07-27,010,1002,212.8
2022-07-23,010,1011,17.26
2022-07-02,010,1009,56.56
2022-07-04,010,1011,198.0
2022-07-23,010,1022,251.73
2022-07-11,010,1008,369.84
2022-07-10,010,1011,55.63
2022-07-14,010,1014,297.54
2022-07-12,010,1008,304.92
2022-07-28,010,1003,325.52
2022-07-04,010,1019,164.24
2022-07-26,010,1019,321.67
2022-07-06,010,1005,283.53
2022-07-17,010,1017,70.04
2022-07-10,010,1007,143.81
2022-07-30,010,1004,264.03
2022-07-13,010,1009,130.46
2022-07-03,010,1004,179.18
2022-07-31,010,1010,203.6
2022-07-28,010,1012,318.68
2022-07-08,010,1007,163.03
2022-07-22,010,1009,330.92
2022-07-06,010,1019,53.25
2022-07-13,010,1002,37.83
2022-07-12,010,1015,313.84
2022-07-06,010,1005,107.52
2022-07-15,010,1012,316.45
2022-07-31,010,1008,144.23
2022-07-07,010,1012,170.84
2022-07-03,010,1001,363.57
2022-07-21,010,1001,96.79
2022-07-04,010,1011,264.02
2022-07-15,010,1023,227.04
2022-07-29,010,1006,145.84
2022-08-13,010,1022,305.7
2022-08-01,010,1016,253.3
2022-08-09,010,1009,32.1
2022-08-13,010,1000,136.94
2022-08-30,010,1006,260.43
2022-08-19,010,1012,227.92
2022-08-01,010,1003,96.55
2022-08-12,010,1009,227.94
2022-08-05,010,1005,82.27
2022-08-20,010,1014,224.78
2022-08-24,010,1016,98.73
2022-08-01,010,1006,404.96
2022-08-09,010,1017,60.88
2022-08-03,010,1016,133.35
2022-08-11,010,1009,320.09
2022-08-06,010,1009,30.07
2022-08-15,010,1018,199.68
2022-08-26,010,1021,75.3
2022-08-05,010,1011,228.36
2022-08-11,010,1022,281.46
2022-08-26,010,1022,77.9
2022-08-25,010,1019,313.53
2022-08-04,010,1016,420.69
2022-08-09,010,1013,28.71
2022-08-01,010,1020,76.9
2022-08-21,010,1013,316.18
2022-08-17,010,1022,379.64
2022-08-31,010,1016,171.53
2022-08-18,010,1005,48.2
2022-08-31,010,1023,103.09
2022-08-29,010,1017,341.86
2022-08-17,010,1021,76.78
2022-08-20,010,1021,330.01
2022-09-12,010,1011,38.8
2022-09-22,010,1009,243.89
2022-09-14,010,1008,254.24
2022-09-20,010,1009,335.41
2022-09-26,010,1008,249.76
2022-09-24,010,1020,152.13
2022-09-13,010,1007,202.38
2022-09-20,010,1020,144.67
2022-09-04,010,1020,51.64
2022-09-09,010,1022,122.96
2022-09-28,010,1011,181.74
2022-09-01,010,1012,65.84
2022-09-12,010,1019,258.54
2022-09-28,010,1004,155.22
2022-09-08,010,1016,186.01
2022-09-24,010,1010,41.76
2022-09-24,010,1024,358.29
2022-09-02,010,1011,451.34
2022-09-06,010,1018,324.18
2022-09-16,010,1001,325.45
2022-09-23,010,1019,134.04
2022-09-12,010,1015,79.25
2022-09-10,010,1000,106.91
2022-09-24,010,1002,252.85
2022-09-08,010,1008,312.87
2022-09-13,010,1007,292.52
2022-09-29,010,1012,346.32
2022-09-17,010,1002,109.24
2022-09-14,010,1013,200.07
2022-09-25,010,1005,81.0
2022-09-28,010,1014,352.42
2022-09-21,010,1015,98.56
2022-09-12,010,1008,190.28
2022-09-01,010,1012,194.8
2022-09-20,010,1021,222.77
2022-09-18,010,1020,307.14
2022-09-07,010,1017,43.22
2022-09-11,010,1018,44.42
2022-09-12,010,1006,53.86
2022-09-29,010,1001,265.77
2022-09-09,010,1012,158.56
2022-10-24,010,1017,149.22
2022-10-10,010,1020,217.08
2022-10-02,010,1017,275.96
2022-10-27,010,1012,146.18
2022-10-12,010,1008,112.37
2022-10-23,010,1017,196.37
2022-10-23,010,1020,309.99
2022-10-25,010,1006,58.14
2022-10-03,010,1004,251.89
2022-10-10,010,1002,239.43
2022-10-30,010,1016,249.98
2022-10-12,010,1018,32.83
2022-10-18,010,1003,72.19
2022-10-25,010,1004,33.14
2022-10-10,010,1009,474.07
2022-10-16,010,1001,239.84
2022-10-03,010,1007,62.2
2022-10-30,010,1011,354.67
2022-10-19,010,1004,272.1
2022-10-28,010,1018,287.35
2022-10-13,010,1011,32.44
2022-10-14,010,1012,286.51
2022-10-16,010,1019,178.61
2022-10-02,010,1000,237.65
2022-10-04,010,1007,187.55
2022-10-08,010,1003,72.96
2022-10-26,010,1001,81.96
2022-10-24,010,1009,56.18
2022-10-02,010,1020,276.35
2022-10-21,010,1014,292.44
2022-10-31,010,1013,369.63
2022-10-22,010,1015,79.23
2022-10-06,010,1001,146.56
2022-10-06,010,1023,63.63
2022-10-12,010,1022,322.44
2022-10-02,010,1015,131.59
2022-10-03,010,1008,59.17
2022-10-15,010,1019,131.43
2022-10-31,010,1003,331.24
2022-10-19,010,1007,319.5
2022-10-26,010,1002,46.19
2022-10-14,010,1005,254.17
2022-10-03,010,1020,381.03
2022-10-31,010,1021,167.56
2022-10-25,010,1009,337.8
2022-10-10,010,1005,243.7
2022-10-27,010,1015,54.56
2022-10-18,010,1016,151.83
2022-10-24,010,1002,425.92
2022-10-07,010,1001,216.12
2022-10-14,010,1011,316.36
2022-10-07,010,1004,221.61
2022-10-19,010,1018,381.44
2022-10-31,010,1016,339.85
2022-10-16,010,1014,208.61
2022-10-03,010,1006,211.99
2022-10-02,010,1021,284.31
2022-10-16,010,1019,318.35
2022-10-18,010,1005,320.09
2022-10-24,010,1021,168.51
2022-11-19,010,1006,281.42
2022-11-15,010,1016,212.38
2022-11-28,010,1017,48.34
2022-11-27,010,1000,223.99
2022-11-10,010,1012,386.18
2022-11-26,010,1005,357.23
2022-11-24,010,1003,308.95
2022-11-11,010,1016,527.15
2022-11-21,010,1016,548.99
2022-11-30,010,1002,232.01
2022-11-30,010,1007,116.39
2022-11-25,010,1020,397.79
2022-11-28,010,1005,373.91
2022-11-08,010,1005,336.42
2022-11-23,010,1007,349.89
2022-11-22,010,1024,213.04
2022-11-30,010,1006,256.92
2022-11-02,010,1002,257.79
2022-11-30,010,1024,455.4
2022-11-26,010,1021,536.84
2022-11-20,010,1009,200.26
2022-11-04,010,1020,178.89
2022-11-25,010,1004,199.82
2022-11-07,010,1013,536.2
2022-11-29,010,1018,440.34
2022-11-04,010,1023,45.29
2022-11-02,010,1002,104.64
2022-11-05,010,1001,571.07
2022-11-27,010,1005,378.47
2022-11-24,010,1005,204.74
2022-11-30,010,1019,74.5
2022-11-02,010,1019,397.19
2022-11-26,010,1016,475.3
2022-11-09,010,1012,291.4
2022-11-05,010,1004,378.13
2022-11-24,010,1010,164.93
2022-11-10,010,1002,230.02
2022-11-14,010,1019,223.15
2022-11-14,010,1014,237.23
2022-11-18,010,1016,402.43
2022-11-08,010,1000,146.64
2022-11-10,010,1012,137.8
2022-12-30,010,1002,393.95
2022-12-28,010,1017,189.74
2022-12-03,010,1024,174.03
2022-12-18,010,1009,389.45
2022-12-15,010,1024,284.92
2022-12-23,010,1020,347.06
2022-12-21,010,1004,244.17
2022-12-12,010,1018,335.97
2022-12-12,010,1014,411.98
2022-12-09,010,1019,266.39
2022-12-12,010,1000,222.76
2022-12-07,010,1013,375.89
2022-12-09,010,1001,497.82
2022-12-28,010,1019,305.7
2022-12-23,010,1005,301.3
2022-12-30,010,1000,321.31
2022-12-18,010,1002,181.22
2022-12-09,010,1022,68.24
2022-12-06,010,1015,228.99
2022-12-20,010,1024,143.97
2022-12-07,010,1016,52.39
2022-12-29,010,1017,199.76
2022-12-19,010,1010,385.4
2022-12-26,010,1017,132.53
2022-12-07,010,1003,229.31
2022-12-20,010,1003,162.23
2022-12-19,010,1015,251.05
2022-12-27,010,1001,148.53
2022-12-15,010,1024,483.23
2022-12-02,010,1021,383.56
2022-12-16,010,1017,321.02
2022-12-07,010,1014,78.15
2022-12-13,010,1021,171.13
2022-12-18,010,1021,229.6
2022-12-29,010,1018,442.42
2022-12-02,010,1005,221.28
2022-12-24,010,1006,198.99
2022-12-06,010,1010,297.17
2022-12-03,010,1005,413.21
2022-12-04,010,1003,157.05
2022-12-14,010,1011,340.43
2022-12-14,010,1011,445.23
2022-12-26,010,1019,102.72
2023-01-05,010,1020,234.35
2023-01-27,010,1021,234.85
2023-01-11,010,1023,248.56
2023-01-13,010,1008,85.41
2023-01-15,010,1009,113.39
2023-01-29,010,1008,169.13
2023-01-09,010,1019,90.13
2023-01-11,010,1018,231.95
2023-01-13,010,1009,318.63
2023-01-23,010,1015,99.85
2023-01-20,010,1006,388.2
2023-01-29,010,1012,75.49
2023-01-09,010,1009,246.85
2023-01-13,010,1018,326.24
2023-01-02,010,1008,313.81
2023-01-11,010,1006,393.93
2023-01-25,010,1002,42.71
2023-01-29,010,1013,305.6
2023-01-25,010,1007,96.71
2023-01-17,010,1002,37.21
2023-01-03,010,1009,289.53
2023-01-19,010,1018,159.65
2023-01-25,010,1016,262.46
2023-01-19,010,1011,401.26
2023-01-15,010,1003,280.62
2023-01-01,010,1007,147.87
2023-01-16,010,1002,263.38
2023-01-21,010,1003,314.52
2023-01-12,010,1023,278.14
2023-01-12,010,1016,71.88
2023-01-13,010,1004,407.53
2023-01-31,010,1021,410.78
2023-01-16,010,1011,252.78
2023-01-07,010,1008,446.14
2023-01-26,010,1009,221.94
2023-01-09,010,1021,49.07
2023-01-17,010,1019,267.23
2023-01-17,010,1004,33.77
2023-01-28,010,1002,373.44
2023-02-27,010,1023,65.66
2023-02-28,010,1009,44.3
2023-02-27,010,1005,352.09
2023-02-10,010,1004,208.13
2023-02-13,010,1009,213.17
2023-02-28,010,1013,392.5
2023-02-03,010,1006,201.81
2023-02-28,010,1019,104.48
2023-02-05,010,1016,331.58
2023-02-04,010,1005,364.05
2023-02-01,010,1016,387.95
2023-02-05,010,1019,232.77
2023-02-02,010,1012,194.35
2023-02-23,010,1006,404.38
2023-02-13,010,1015,155.08
2023-02-24,010,1023,172.49
2023-02-05,010,1000,24.87
2023-02-14,010,1016,98.61
2023-02-12,010,1008,239.51
2023-02-21,010,1003,291.02
2023-02-18,010,1009,121.2
2023-02-15,010,1007,326.68
2023-02-22,010,1009,192.7
2023-02-16,010,1008,314.77
2023-02-17,010,1023,77.11
2023-02-25,010,1010,82.68
2023-02-06,010,1004,218.85
2023-02-26,010,1023,81.55
2023-02-24,010,1017,215.23
2023-02-06,010,1014,451.66
2023-02-10,010,1013,266.72
2023-02-13,010,1005,140.25
2023-02-24,010,1013,193.12
2023-02-04,010,1013,246.68
2023-02-20,010,1022,373.78
2023-02-13,010,1023,364.14
2023-02-11,010,1007,252.29
2023-02-23,010,1014,279.11
2023-02-14,010,1001,212.84
2023-02-22,010,1013,348.97
2023-02-14,010,1020,391.83
2023-02-15,010,1016,319.98
2023-02-12,010,1021,249.12
2023-02-07,010,1014,284.89
2023-02-01,010,1001,226.3
2023-02-14,010,1019,425.58
2023-02-01,010,1014,228.33
2023-02-22,010,1000,75.02
2023-02-25,010,1021,179.14
2023-02-27,010,1000,288.68
2023-02-02,010,1008,23.43
2023-02-19,010,1019,217.63
2023-02-08,010,1001,105.46
2023-02-21,010,1012,24.24
2023-02-22,010,1015,299.69
2023-02-12,010,1014,256.46
2023-02-13,010,1012,226.71
2023-02-16,010,1004,238.91
2023-02-12,010,1022,272.87
2023-02-08,010,1010,270.91
2023-02-02,010,1008,213.73
2023-02-06,010,1004,217.62
2023-02-05,010,1019,106.05
2023-02-18,010,1004,184.78
2023-02-17,010,1013,149.02
2023-02-28,010,1009,230.37
2023-02-27,010,1019,43.23
2023-02-05,010,1016,405.02
2023-02-11,010,1022,292.62
2023-03-05,010,1016,192.28
2023-03-10,010,1007,91.52
2023-03-05,010,1007,369.62
2023-03-24,010,1015,170.04
2023-03-26,010,1018,164.99
2023-03-19,010,1007,227.2
2023-03-12,010,1016,65.13
2023-03-13,010,1017,183.66
2023-03-28,010,1004,216.7
2023-03-20,010,1006,55.58
2023-03-02,010,1011,67.78
2023-03-30,010,1005,201.18
2023-03-03,010,1007,89.14
2023-03-25,010,1007,481.29
2023-03-27,010,1012,141.73
2023-03-29,010,1018,125.46
2023-03-14,010,1005,170.54
2023-03-15,010,1016,217.61
2023-03-10,010,1022,203.67
2023-03-26,010,1024,254.29
2023-03-04,010,1003,284.36
2023-03-09,010,1010,32.06
2023-03-02,010,1010,326.48
2023-03-13,010,1016,370.17
2023-03-20,010,1011,145.09
2023-03-29,010,1008,91.72
2023-03-17,010,1015,64.8
2023-03-21,010,1008,162.6
2023-03-17,010,1015,385.28
2023-03-27,010,1007,228.66
2023-03-15,010,1022,141.06
2023-03-08,010,1003,79.03
2023-03-01,010,1023,137.31
2023-03-08,010,1012,86.27
2023-03-30,010,1021,294.21
2023-03-23,010,1018,92.14
2023-03-30,010,1012,135.08
2023-03-05,010,1015,289.14
2023-03-26,010,1001,47.49
2023-03-19,010,1016,424.35
2023-03-03,010,1023,293.44
2023-03-11,010,1024,292.7
2023-03-30,010,1012,105.17
2023-03-13,010,1014,397.08
2023-03-21,010,1019,307.01
2023-03-30,010,1013,221.26
2023-03-01,010,1012,272.4
2023-03-17,010,1002,210.09
2023-03-28,010,1003,141.7
2023-03-18,010,1011,293.56
2023-03-04,010,1011,148.79
2023-03-31,010,1016,174.72
2023-03-23,010,1022,39.75
2023-03-19,010,1017,276.37
2023-03-23,010,1007,180.66
2023-03-10,010,1013,150.09
2023-03-22,010,1014,20.77
2023-03-03,010,1019,31.77
2023-03-09,010,1003,275.78
2023-03-12,010,1012,98.74
2023-03-12,010,1003,129.94
2023-03-02,010,1015,131.38
2023-03-04,010,1019,196.21
2023-03-02,010,1004,243.87
2023-03-02,010,1005,373.36
2023-03-23,010,1021,215.51
2023-04-17,010,1013,46.04
2023-04-07,010,1002,188.29
2023-04-06,010,1002,67.38
2023-04-19,010,1015,251.44
2023-04-22,010,1003,252.45
2023-04-26,010,1001,346.2
2023-04-22,010,1021,303.4
2023-04-06,010,1014,145.44
2023-04-11,010,1010,297.07
2023-04-20,010,1001,287.56
2023-04-08,010,1008,254.75
2023-04-23,010,1006,409.13
2023-04-06,010,1009,302.0
2023-04-17,010,1022,184.54
2023-04-03,010,1003,440.07
2023-04-24,010,1017,405.86
2023-04-29,010,1022,258.65
2023-04-07,010,1009,25.29
2023-04-06,010,1007,375.21
2023-04-09,010,1013,413.97
2023-04-08,010,1005,235.23
2023-04-06,010,1012,21.59
2023-04-29,010,1023,235.27
2023-04-16,010,1003,362.83
2023-04-12,010,1006,244.71
2023-04-05,010,1020,63.63
2023-04-26,010,1022,382.58
2023-04-20,010,1007,321.59
2023-04-03,010,1017,269.65
2023-04-10,010,1010,379.36
2023-04-13,010,1016,242.73
2023-04-18,010,1002,192.61
2023-04-09,010,1016,402.79
2023-04-10,010,1006,281.42
2023-04-08,010,1013,352.24
2023-04-12,010,1004,333.48
2023-04-22,010,1009,256.35
2023-04-16,010,1010,70.82
2023-04-30,010,1004,376.71
2023-04-28,010,1020,248.94
2023-04-19,010,1007,278.04
2023-04-23,010,1002,228.39
2023-04-03,010,1019,223.73
2023-04-11,010,1002,181.3
2023-04-30,010,1009,128.13
2023-04-30,010,1011,48.81
2023-04-12,010,1004,258.29
2023-05-24,010,1016,257.41
2023-05-16,010,1024,151.84
2023-05-16,010,1017,156.67
2023-05-15,010,1020,47.83
2023-05-31,010,1004,47.9
2023-05-24,010,1007,91.78
2023-05-20,010,1023,84.23
2023-05-11,010,1004,158.58
2023-05-08,010,1008,359.58
2023-05-14,010,1001,389.79
2023-05-27,010,1004,289.21
2023-05-11,010,1021,337.68
2023-05-26,010,1016,46.27
2023-05-16,010,1024,131.32
2023-05-14,010,1024,365.05
2023-05-05,010,1014,412.15
2023-05-16,010,1010,288.62
2023-05-05,010,1018,199.62
2023-05-04,010,1022,111.0
2023-05-16,010,1018,313.69
2023-05-27,010,1011,205.13
2023-05-28,010,1013,373.8
2023-05-04,010,1015,385.95
2023-05-14,010,1014,297.08
2023-05-18,010,1014,219.47
2023-05-01,010,1010,100.01
2023-05-05,010,1004,99.81
2023-05-17,010,1019,308.86
2023-05-14,010,1003,210.48
2023-05-08,010,1015,331.06
2023-05-31,010,1022,121.32
2023-05-04,010,1010,104.88
2023-05-15,010,1011,131.92
2023-05-20,010,1007,244.02
2023-05-18,010,1024,150.47
2023-05-31,010,1013,340.7
2023-05-20,010,1007,309.77
2023-05-07,010,1000,346.04
2023-05-03,010,1020,356.36
2023-05-25,010,1019,216.04
2023-05-07,010,1004,193.83
2023-05-04,010,1012,183.86
2023-05-04,010,1018,238.75
2023-05-26,010,1013,365.57
2023-05-21,010,1011,110.8
2023-05-25,010,1014,325.37
2023-05-28,010,1012,373.79
2023-05-05,010,1015,157.52
2023-05-14,010,1019,273.6
2023-05-21,010,1006,351.07
2023-05-21,010,1006,364.72
2023-05-22,010,1008,77.94
2023-05-20,010,1003,242.47
2023-05-20,010,1020,247.26
2023-05-25,010,1000,307.48
2023-05-21,010,1023,84.01
2023-05-16,010,1024,32.77
2023-05-01,010,1018,334.49
2023-05-16,010,1019,306.41
2023-05-14,010,1006,303.0
2023-05-28,010,1007,221.39
2023-05-26,010,1017,171.14
2023-05-04,010,1000,336.8
2023-05-31,010,1008,308.79
2023-05-07,010,1018,166.94
2023-05-23,010,1011,172.31
2023-06-09,010,1010,45.27
2023-06-21,010,1024,46.05
2023-06-04,010,1001,232.36
2023-06-24,010,1004,63.29
2023-06-24,010,1006,126.04
2023-06-23,010,1009,61.77
2023-06-07,010,1009,295.55
2023-06-14,010,1008,369.77
2023-06-21,010,1005,85.97
2023-06-29,010,1021,220.66
2023-06-20,010,1007,30.37
2023-06-07,010,1010,238.77
2023-06-28,010,1024,249.81
2023-06-09,010,1001,278.63
2023-06-27,010,1001,343.4
2023-06-06,010,1010,90.83
2023-06-03,010,1008,25.82
2023-06-12,010,1002,171.46
2023-06-29,010,1015,303.13
2023-06-18,010,1007,44.99
2023-06-24,010,1020,149.23
2023-06-04,010,1000,110.64
2023-06-27,010,1001,59.05
2023-06-20,010,1003,56.75
2023-06-04,010,1019,254.4
2023-06-26,010,1001,57.55
2023-06-24,010,1005,246.69
2023-06-10,010,1013,130.95
2023-06-08,010,1019,391.27
2023-06-02,010,1022,199.57
2023-06-20,010,1013,370.47
2023-06-25,010,1007,69.31
2023-06-08,010,1006,158.82
2023-06-17,010,1004,337.77
2023-06-27,010,1020,148.39
2023-06-08,010,1014,115.49
2023-06-04,010,1018,299.92
2023-06-01,010,1007,445.73
2023-06-09,010,1012,314.42
2023-06-15,010,1010,403.39
2023-06-11,010,1016,304.45
2023-06-11,010,1021,201.73
2023-06-20,010,1001,226.61
2023-06-14,010,1023,349.23
2023-06-04,010,1009,393.36
2023-06-30,010,1005,381.73
2023-06-23,010,1002,277.84
2023-06-15,010,1023,274.66
2023-06-27,010,1017,343.13
2023-06-01,010,1000,133.68
2023-07-06,010,1004,368.29
2023-07-27,010,1000,156.66
2023-07-15,010,1013,225.77
2023-07-11,010,1017,363.12
2023-07-31,010,1002,115.23
2023-07-30,010,1020,271.28
2023-07-15,010,1007,294.0
2023-07-02,010,1012,246.25
2023-07-05,010,1016,28.77
2023-07-28,010,1016,413.72
2023-07-11,010,1004,166.31
2023-07-09,010,1013,209.66
2023-07-31,010,1014,273.76
2023-07-23,010,1009,219.5
2023-07-01,010,1019,161.11
2023-07-15,010,1011,71.85
2023-07-27,010,1002,204.36
2023-07-04,010,1012,260.44
2023-07-22,010,1002,214.67
2023-07-04,010,1011,113.67
2023-07-11,010,1003,26.39
2023-07-12,010,1009,301.24
2023-07-07,010,1004,205.92
2023-07-09,010,1000,277.76
2023-07-31,010,1013,111.35
2023-07-09,010,1013,192.39
2023-07-07,010,1003,336.96
2023-07-08,010,1012,152.95
2023-07-17,010,1004,300.13
2023-07-29,010,1014,181.66
2023-07-24,010,1003,33.11
2023-07-03,010,1008,54.52
2023-07-08,010,1017,189.67
2023-07-19,010,1002,329.89
2023-07-21,010,1004,351.79
2023-07-09,010,1005,359.91
2023-07-12,010,1024,250.15
2023-07-29,010,1017,43.02
2023-07-10,010,1018,340.1
2023-07-09,010,1013,408.8
2023-07-26,010,1013,372.93
2023-07-14,010,1000,288.79
2023-07-26,010,1007,32.49
2023-07-21,010,1007,273.78
2023-07-03,010,1024,183.78
2023-07-05,010,1009,27.59
2023-07-07,010,1023,142.73
2023-07-08,010,1005,157.45
2023-08-26,010,1005,148.5
2023-08-08,010,1023,21.74
2023-08-19,010,1002,306.61
2023-08-28,010,1010,170.41
2023-08-18,010,1018,98.0
2023-08-27,010,1006,207.17
2023-08-12,010,1023,233.54
2023-08-18,010,1008,457.29
2023-08-15,010,1018,428.43
2023-08-31,010,1012,313.51
2023-08-22,010,1015,126.87
2023-08-03,010,1024,456.48
2023-08-19,010,1005,319.06
2023-08-02,010,1023,339.97
2023-08-01,010,1019,51.6
2023-08-01,010,1016,246.08
2023-08-17,010,1010,271.47
2023-08-04,010,1021,212.53
2023-08-16,010,1001,32.31
2023-08-22,010,1024,361.03
2023-08-30,010,1021,46.18
2023-08-18,010,1016,46.36
2023-08-05,010,1005,73.58
2023-08-03,010,1008,262.15
2023-08-10,010,1005,337.17
2023-08-14,010,1005,61.54
